user_id,browsing_time,pages_viewed,cart_additions,purchase_count,total_spending,average_order_value,discount_usage_count,discount_ratio,return_count,days_since_last_purchase,session_count,user_type,discount_missing,return_missing,conversion_rate,cart_to_purchase_rate,spending_per_session,discount_dependency,return_rate,pca_1,pca_2,cluster,is_anomaly,anomaly_score,is_anomaly_without_missingness,anomaly_score_without_missingness,anomaly_category,anomaly_type,anomaly_evidence,suggested_action
U00631,70.02,45,4,0,0.0,155.31,1.0,0.158,0.0,35,3,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.1171490469745289,-1.2364160568192635,1,0,-0.16971,0,-0.16847,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00094,54.29,32,1,0,0.0,113.17,1.0,0.222,0.0,19,3,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.0756844517388862,-1.80826140052287,1,0,-0.16059,0,-0.1587,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00559,69.21,44,2,1,182.43,160.83,1.0,0.18,0.0,44,10,normal,0,0,0.022727272727272728,0.5,18.243000000000002,1.0,0.0,-0.21701793589392346,-0.7327354800784959,1,0,-0.15651,0,-0.15479,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00069,60.34,40,4,3,347.65,140.18,5.0,0.115,,45,7,normal,0,1,0.075,0.75,49.66428571428571,1.6666666666666667,0.0,1.1432566629078809,-0.26721391366904707,0,0,-0.08253,0,-0.11454,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00623,72.99,47,5,3,330.63,103.26,3.0,0.14,0.0,36,4,normal,0,0,0.06382978723404255,0.6,82.6575,1.0,0.0,0.8992517484365689,-0.3346009553823973,0,0,-0.14918,0,-0.13759,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00285,64.82,31,5,0,0.0,164.69,2.0,0.203,0.0,9,5,normal,0,0,0.0,0.0,0.0,2.0,0.0,-0.9527135827693497,-1.1454551423764698,1,0,-0.15981,0,-0.16148,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00845,192.99,114,20,1,76.91,73.43,,0.187,0.0,91,10,low_conversion,1,0,0.008771929824561403,0.05,7.691,0.0,0.0,-2.5138581580727313,2.3193397164331744,2,0,-0.03288,0,-0.06704,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00435,49.02,31,4,1,140.44,140.71,1.0,0.146,0.0,21,7,normal,0,0,0.03225806451612903,0.25,20.062857142857144,1.0,0.0,-0.14889726266623377,-1.1890516816203485,1,0,-0.16886,0,-0.17404,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00154,66.8,28,2,2,112.1,62.68,1.0,0.157,0.0,21,4,normal,0,0,0.07142857142857142,1.0,28.025,0.5,0.0,0.8097140942237134,-1.4054042012786236,0,0,-0.14612,0,-0.13061,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00076,11.15,45,7,0,0.0,60.76,1.0,0.274,,51,6,normal,0,1,0.0,0.0,0.0,1.0,0.0,-1.6436200829231777,-1.3339308430878452,1,0,-0.10451,0,-0.14083,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00731,110.82,55,7,0,0.0,223.88,2.0,0.134,0.0,5,9,high_value,0,0,0.0,0.0,0.0,2.0,0.0,-0.9229691035946425,-0.21127455374101373,1,0,-0.12345,0,-0.12322,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00447,35.64,36,1,1,145.92,151.71,2.0,0.212,0.0,10,7,normal,0,0,0.027777777777777776,1.0,20.845714285714283,2.0,0.0,0.6066423848295678,-1.3254556950396046,0,0,-0.1305,0,-0.13317,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00189,44.53,37,3,2,227.58,113.61,1.0,0.116,0.0,15,5,normal,0,0,0.05405405405405406,0.6666666666666666,45.516000000000005,0.5,0.0,0.8185641745953856,-1.2925836016023122,0,0,-0.16373,0,-0.16687,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00272,83.35,28,5,2,305.36,155.1,4.0,0.189,0.0,39,3,normal,0,0,0.07142857142857142,0.4,101.78666666666668,2.0,0.0,0.8867629728884334,-0.202105579918321,0,0,-0.12493,0,-0.11048,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00237,15.75,36,2,1,85.31,90.26,2.0,0.228,,49,8,normal,0,1,0.027777777777777776,0.5,10.66375,2.0,0.0,-0.4861145215390859,-1.3734137189366082,1,0,-0.09276,0,-0.1408,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00488,58.11,30,4,1,131.21,129.07,1.0,0.028,0.0,51,4,normal,0,0,0.03333333333333333,0.25,32.8025,1.0,0.0,-0.3007358167141146,-1.2676893505902294,1,0,-0.15396,0,-0.15512,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00118,39.17,22,4,0,0.0,94.26,1.0,0.214,0.0,1,3,normal,0,0,0.0,0.0,0.0,1.0,0.0,-0.9954374254201354,-1.9070468201055646,1,0,-0.15284,0,-0.14416,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00944,90.7,58,7,5,585.27,115.17,7.0,0.585,0.0,29,8,promotion_abuse_like,0,0,0.08620689655172414,0.7142857142857143,73.15875,1.4,0.0,1.4360069763854093,1.4776027524816142,0,0,-0.07581,0,-0.06047,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00513,28.26,27,2,2,230.51,113.28,0.0,0.126,0.0,51,6,normal,0,0,0.07407407407407407,1.0,38.41833333333333,0.0,0.0,1.08064661746357,-1.4096987139084094,0,0,-0.14777,0,-0.13534,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00826,165.61,147,11,1,116.06,121.44,1.0,0.091,1.0,105,18,low_conversion,0,0,0.006802721088435374,0.09090909090909091,6.447777777777778,1.0,1.0,-2.622192671322444,3.5668045938301107,4,1,0.05311,1,0.07509,other_behavioral_anomaly,low_conversion_anomaly,high pages_viewed; high cart_additions; low purchase_count,"Investigate price, inventory, page experience, recommendation quality, and coupon design."
U00592,45.87,45,2,2,163.72,85.81,,0.388,0.0,3,6,normal,1,0,0.044444444444444446,1.0,27.286666666666665,0.0,0.0,0.749256240555628,-1.0603146815257145,0,0,-0.08034,0,-0.11938,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00127,62.46,37,5,3,277.23,94.0,0.0,0.165,0.0,4,8,normal,0,0,0.08108108108108109,0.6,34.65375,0.0,0.0,1.0266968783537394,-0.8467508971792642,0,0,-0.15484,0,-0.14812,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00117,66.6,33,3,1,179.17,177.76,1.0,0.29,0.0,42,6,normal,0,0,0.030303030303030304,0.3333333333333333,29.861666666666665,1.0,0.0,-0.07304049653151147,-0.768145848555365,1,0,-0.15565,0,-0.16136,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00474,93.18,32,6,1,125.43,114.16,2.0,0.102,0.0,37,7,normal,0,0,0.03125,0.16666666666666666,17.91857142857143,2.0,0.0,-0.7398310109940542,-0.5835478415436847,1,0,-0.15382,0,-0.1593,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00694,46.97,41,3,0,0.0,102.07,0.0,0.166,0.0,59,9,normal,0,0,0.0,0.0,0.0,0.0,0.0,-1.5252962457789596,-1.3189545461000134,1,0,-0.15774,0,-0.16039,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00058,36.07,38,6,0,0.0,78.45,1.0,0.057,0.0,49,4,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.516384153021417,-1.5431649025266743,1,0,-0.15759,0,-0.15271,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00864,195.41,117,16,1,193.72,164.26,2.0,0.236,0.0,103,15,low_conversion,0,0,0.008547008547008548,0.0625,12.914666666666667,2.0,0.0,-2.2741496786183952,2.770565663075012,2,0,-0.05045,0,-0.04113,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00913,77.07,74,5,5,770.86,156.01,,0.687,,30,4,promotion_abuse_like,1,1,0.06756756756756757,1.0,192.715,0.0,0.0,2.6396936026085647,1.0287735068030501,0,1,0.02527,0,-0.03783,high_value_anomaly,mixed_anomaly,"high_value_anomaly: high total_spending, high purchase_count, low return_rate; promotion_abuse_like_anomaly: high discount_ratio, high return_rate; data_quality_anomaly: discount_usage_count is missing, return_count is missing",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00370,54.38,48,8,0,0.0,111.47,0.0,0.171,0.0,27,11,normal,0,0,0.0,0.0,0.0,0.0,0.0,-1.3886034265496654,-0.8360182572060301,1,0,-0.16338,0,-0.16121,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00269,68.86,30,2,0,0.0,18.61,1.0,0.247,0.0,19,8,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.6981320980151617,-1.5377800843540284,1,0,-0.14328,0,-0.13699,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00047,44.82,27,2,0,0.0,82.83,0.0,0.327,0.0,41,10,normal,0,0,0.0,0.0,0.0,0.0,0.0,-1.4777356242959205,-1.4207924680613917,1,0,-0.15014,0,-0.14245,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00350,46.13,47,0,1,167.36,166.22,1.0,0.105,,36,3,normal,0,1,0.02127659574468085,0.0,55.78666666666667,1.0,0.0,-0.08126172267273653,-1.564288010423901,1,0,-0.08368,0,-0.11751,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00196,65.85,34,5,0,0.0,143.06,2.0,0.192,0.0,10,6,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.096455286946092,-1.113194036749532,1,0,-0.16564,0,-0.16767,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U01000,285.31,245,13,3,244.81,76.08,,0.12,0.0,59,34,high_activity_anomaly,1,0,0.012244897959183673,0.23076923076923078,7.200294117647059,0.0,0.0,-2.621148601695088,4.786306861881094,2,1,0.0296,0,-0.00129,high_activity_anomaly,mixed_anomaly,"high_value_anomaly: high purchase_count, low return_rate; low_conversion_anomaly: high pages_viewed, high cart_additions; high_activity_anomaly: very high session_count, very high pages_viewed",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00835,141.72,126,14,0,0.0,110.48,0.0,0.198,0.0,64,9,low_conversion,0,0,0.0,0.0,0.0,0.0,0.0,-2.274506966152209,1.1267982760347528,2,0,-0.12959,0,-0.11859,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00737,103.84,68,8,8,1467.89,214.06,1.0,0.089,0.0,22,7,high_value,0,0,0.11764705882352941,1.0,209.69857142857146,0.125,0.0,4.527477570048789,1.6031411553968127,3,0,-0.06283,0,-0.04949,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00264,50.75,39,1,0,0.0,124.45,,0.1,0.0,59,5,normal,1,0,0.0,0.0,0.0,0.0,0.0,-1.2883921883555338,-1.5669773332156316,1,0,-0.1092,0,-0.1544,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00444,53.86,39,5,0,0.0,98.33,2.0,0.28,0.0,54,5,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.6789496494188167,-0.9477463893913008,1,0,-0.15889,0,-0.15773,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00676,27.41,41,5,4,579.31,137.67,,0.097,0.0,26,7,normal,1,0,0.0975609756097561,0.8,82.75857142857141,0.0,0.0,2.132619768138829,-0.5189038372192368,0,0,-0.0835,0,-0.12871,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00305,86.99,39,6,2,301.6,162.84,1.0,0.142,0.0,5,9,normal,0,0,0.05128205128205128,0.3333333333333333,33.51111111111111,0.5,0.0,0.5426025325462847,-0.4229670020061381,0,0,-0.1558,0,-0.14769,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00342,56.84,34,2,2,273.04,146.43,1.0,0.204,0.0,46,6,normal,0,0,0.058823529411764705,1.0,45.50666666666667,0.5,0.0,1.0459927540329736,-0.8833983340669356,0,0,-0.15542,0,-0.15411,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00967,231.47,252,9,1,90.95,83.71,2.0,0.389,0.0,46,40,high_activity_anomaly,0,0,0.003968253968253968,0.1111111111111111,2.27375,2.0,0.0,-3.326126704336945,4.552520114891896,2,0,-0.02941,0,-0.01598,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00150,51.96,35,3,3,310.4,92.68,3.0,0.179,0.0,37,6,normal,0,0,0.08571428571428572,1.0,51.73333333333333,1.0,0.0,1.308760570497361,-0.6587223495261957,0,0,-0.14033,0,-0.13323,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00125,56.03,41,5,1,150.83,157.88,0.0,0.187,0.0,12,3,normal,0,0,0.024390243902439025,0.2,50.27666666666667,0.0,0.0,0.1348875367964092,-1.215206351419195,1,0,-0.15599,0,-0.15131,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00787,266.32,138,14,0,0.0,70.25,,0.275,0.0,68,15,low_conversion,1,0,0.0,0.0,0.0,0.0,0.0,-3.0289825912744806,2.6627231711721455,2,0,-0.04018,0,-0.08938,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00051,95.82,41,4,3,451.41,160.33,0.0,0.226,,33,5,normal,0,1,0.07317073170731707,0.75,90.28200000000001,0.0,0.0,1.6143935501267817,-0.3614761132629871,0,0,-0.10354,0,-0.14207,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00354,28.95,31,1,1,117.95,112.65,2.0,0.182,0.0,21,4,normal,0,0,0.03225806451612903,1.0,29.4875,2.0,0.0,0.4973094326836123,-1.6147350159406515,0,0,-0.13222,0,-0.12772,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00928,65.13,62,6,6,602.95,109.49,8.0,0.509,0.0,16,5,promotion_abuse_like,0,0,0.0967741935483871,1.0,120.59,1.3333333333333333,0.0,2.477382667305003,1.1962829359665874,0,0,-0.06171,0,-0.03346,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00143,66.9,27,1,1,136.12,119.3,0.0,0.123,0.0,25,5,normal,0,0,0.037037037037037035,1.0,27.224,0.0,0.0,0.6289385234696846,-1.606043404748381,0,0,-0.14622,0,-0.14055,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00471,64.14,35,3,0,0.0,165.81,,0.068,0.0,50,8,normal,1,0,0.0,0.0,0.0,0.0,0.0,-1.115732159201083,-1.1876632861412753,1,0,-0.10927,0,-0.1595,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00400,80.22,46,6,3,333.6,114.41,1.0,0.137,0.0,1,9,normal,0,0,0.06521739130434782,0.5,37.06666666666667,0.3333333333333333,0.0,0.8396273874906183,-0.41315312514727304,0,0,-0.14869,0,-0.1476,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00626,59.69,26,7,2,278.71,142.12,1.0,0.349,0.0,15,9,normal,0,0,0.07692307692307693,0.2857142857142857,30.967777777777776,0.5,0.0,0.5455102828621752,-0.3472950735905574,0,0,-0.1504,0,-0.14454,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00321,8.17,40,3,2,249.85,119.44,2.0,0.216,0.0,9,7,normal,0,0,0.05,0.6666666666666666,35.69285714285714,1.0,0.0,0.7933513473251922,-1.2414502843741115,0,0,-0.15069,0,-0.14092,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00020,38.07,34,2,0,0.0,88.55,1.0,0.13,0.0,11,9,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.2004704826946235,-1.734695636210526,1,0,-0.1608,0,-0.16022,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00810,131.89,127,13,1,107.46,111.05,0.0,0.21,0.0,100,12,low_conversion,0,0,0.007874015748031496,0.07692307692307693,8.955,0.0,0.0,-2.162141488899963,1.511244595118488,2,0,-0.09435,0,-0.0909,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00791,227.16,137,18,0,0.0,154.98,,0.11,0.0,101,14,low_conversion,1,0,0.0,0.0,0.0,0.0,0.0,-2.771768521315971,2.7840894234340414,2,0,-0.0248,0,-0.06508,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00809,181.39,125,16,0,0.0,107.17,0.0,0.093,0.0,97,8,low_conversion,0,0,0.0,0.0,0.0,0.0,0.0,-2.63944751709746,1.5723682127224203,2,0,-0.0943,0,-0.08835,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00408,63.81,49,5,1,83.74,77.53,0.0,0.153,0.0,58,5,normal,0,0,0.02040816326530612,0.2,16.747999999999998,0.0,0.0,-0.9734399594333487,-1.04005376546269,1,0,-0.15511,0,-0.15451,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00538,63.86,38,5,0,0.0,135.91,1.0,0.137,0.0,15,4,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.0364515423423977,-1.3854332052855631,1,0,-0.17126,0,-0.17346,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00621,81.46,32,2,2,167.28,79.97,1.0,0.165,0.0,58,6,normal,0,0,0.0625,1.0,27.88,0.5,0.0,0.4477415268146596,-0.9044638433389542,0,0,-0.1463,0,-0.13518,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00039,41.06,29,4,0,0.0,142.71,3.0,0.124,0.0,3,3,normal,0,0,0.0,0.0,0.0,3.0,0.0,-0.9400818346696074,-1.5728419535171434,1,0,-0.13762,0,-0.13356,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00176,46.78,31,2,2,230.99,131.11,2.0,0.12,0.0,37,5,normal,0,0,0.06451612903225806,1.0,46.198,1.0,0.0,1.1234952277280936,-1.1199619722999212,0,0,-0.15039,0,-0.14934,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00246,23.02,45,2,1,113.39,102.73,1.0,0.36,0.0,21,4,normal,0,0,0.022222222222222223,0.5,28.3475,1.0,0.0,-0.14098347306453243,-1.4007082559743207,1,0,-0.14908,0,-0.14433,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00829,207.2,111,13,0,0.0,100.55,1.0,0.148,0.0,72,12,low_conversion,0,0,0.0,0.0,0.0,1.0,0.0,-2.6151943140747083,1.6523666793809249,2,0,-0.12059,0,-0.11996,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00668,48.62,41,4,0,0.0,146.86,4.0,0.2,0.0,31,6,normal,0,0,0.0,0.0,0.0,4.0,0.0,-1.3864607391757746,-0.8669764663748164,1,0,-0.13949,0,-0.13689,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00755,61.16,58,15,15,3167.62,201.37,1.0,0.163,0.0,3,6,high_value,0,0,0.25862068965517243,1.0,527.9366666666666,0.06666666666666667,0.0,9.960805126093986,3.8853958040305163,3,1,0.0887,1,0.08566,high_value_anomaly,high_value_anomaly,high total_spending; high purchase_count; low return_rate,"Review for retention, VIP analysis, and personalized recommendation opportunities."
U00859,197.08,128,20,0,0.0,135.43,0.0,0.18,0.0,42,13,low_conversion,0,0,0.0,0.0,0.0,0.0,0.0,-2.3002333999976488,2.169723536536338,2,0,-0.10815,0,-0.09194,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00155,35.48,39,3,3,504.8,151.44,0.0,0.053,0.0,17,6,normal,0,0,0.07692307692307693,1.0,84.13333333333334,0.0,0.0,2.1205144944440923,-1.0763002957282581,0,0,-0.14066,0,-0.12294,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00288,56.58,41,5,3,274.55,97.82,1.0,0.108,,50,6,normal,0,1,0.07317073170731707,0.6,45.75833333333333,0.3333333333333333,0.0,0.7631823516791998,-0.76393073695667,0,0,-0.11746,0,-0.1577,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00603,59.71,45,3,1,51.4,51.4,0.0,0.154,0.0,27,3,normal,0,0,0.022222222222222223,0.3333333333333333,17.133333333333333,0.0,0.0,-0.6271065088001607,-1.605461457546652,1,0,-0.15261,0,-0.13896,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00570,31.99,47,10,0,0.0,130.04,0.0,0.042,0.0,25,4,normal,0,0,0.0,0.0,0.0,0.0,0.0,-1.0661010269029565,-1.3426758293262202,1,0,-0.14599,0,-0.13908,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00744,82.43,51,9,0,0.0,316.06,4.0,0.153,0.0,2,10,high_value,0,0,0.0,0.0,0.0,4.0,0.0,-0.5905849611093102,0.21787817850448735,1,0,-0.05245,0,-0.06952,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00018,75.29,35,5,3,239.61,78.12,,0.181,0.0,11,8,normal,1,0,0.08571428571428572,0.6,29.95125,0.0,0.0,0.8406689338169191,-0.6064678587538671,0,0,-0.10115,0,-0.14583,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00128,65.42,43,3,1,145.88,145.95,3.0,0.194,,11,3,normal,0,1,0.023255813953488372,0.3333333333333333,48.626666666666665,3.0,0.0,0.005169536165577584,-1.0261116427541184,1,0,-0.08054,0,-0.13401,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00323,46.39,45,4,1,166.63,163.65,0.0,0.222,0.0,36,5,normal,0,0,0.022222222222222223,0.25,33.326,0.0,0.0,-0.11171964346850612,-1.0777059338262558,1,0,-0.16249,0,-0.1611,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00256,50.12,46,3,3,387.26,127.14,1.0,0.279,0.0,13,7,normal,0,0,0.06521739130434782,1.0,55.32285714285714,0.3333333333333333,0.0,1.5089058406367082,-0.6624757359653628,0,0,-0.146,0,-0.14157,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00658,100.57,35,5,2,337.01,149.77,1.0,0.27,,40,5,normal,0,1,0.05714285714285714,0.4,67.402,0.5,0.0,0.6085671475448289,-0.3219188636189388,0,0,-0.10702,0,-0.15523,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00965,303.05,268,9,0,0.0,164.99,2.0,0.485,0.0,16,52,high_activity_anomaly,0,0,0.0,0.0,0.0,2.0,0.0,-3.579683497074974,5.827739112001088,2,1,0.01742,1,0.00679,high_activity_anomaly,mixed_anomaly,"low_conversion_anomaly: high pages_viewed, low purchase_count, low conversion_rate; promotion_abuse_like_anomaly: high discount_dependency, high discount_ratio, high return_rate; high_activity_anomaly: very high session_count, very high pages_viewed",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00191,63.15,34,4,4,391.13,91.29,2.0,0.214,0.0,20,2,normal,0,0,0.11764705882352941,1.0,195.565,0.5,0.0,2.7707746034293868,-0.39377819709180084,0,0,-0.0994,0,-0.07941,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00116,76.99,39,5,3,306.24,99.1,1.0,0.238,0.0,13,4,normal,0,0,0.07692307692307693,0.6,76.56,0.3333333333333333,0.0,1.1648999880569937,-0.5827135815162424,0,0,-0.15806,0,-0.15407,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00617,55.21,35,3,2,248.29,136.92,3.0,0.147,0.0,20,7,normal,0,0,0.05714285714285714,0.6666666666666666,35.47,1.5,0.0,0.7368032554351973,-0.8022410837326478,0,0,-0.15599,0,-0.15434,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00607,56.01,40,2,1,110.61,112.55,1.0,0.257,0.0,36,5,normal,0,0,0.025,0.5,22.122,1.0,0.0,-0.27543813139651924,-1.1821400048975854,1,0,-0.16725,0,-0.17197,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00181,58.59,43,1,1,152.88,143.67,1.0,0.179,0.0,20,2,normal,0,0,0.023255813953488372,1.0,76.44,1.0,0.0,0.8496280470158167,-1.3771216452866069,0,0,-0.13464,0,-0.1188,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00302,76.4,41,1,1,202.42,206.81,2.0,0.267,0.0,31,5,normal,0,0,0.024390243902439025,1.0,40.483999999999995,2.0,0.0,0.7100940416184678,-0.7246715639750954,0,0,-0.11196,0,-0.10797,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00760,98.42,67,17,14,3742.97,239.69,3.0,0.122,0.0,15,5,high_value,0,0,0.208955223880597,0.8235294117647058,748.5939999999999,0.21428571428571427,0.0,10.683031498795872,5.11517510734463,3,1,0.10045,1,0.10807,high_value_anomaly,high_value_anomaly,high total_spending; high purchase_count; low return_rate,"Review for retention, VIP analysis, and personalized recommendation opportunities."
